Metadata_is_control	Metadata_gene_name	clique_id	mp_value	cell_line	barcode_control
0	EZH2	52	0.000999000999000999	HCC44	perturbation_control
0	ARID1B	53	0.007992007992007992	HCC44	perturbation_control
0	PTK2	54	0.000999000999000999	HCC44	perturbation_control
0	ARID1B	53	0.007992007992007992	HCC44	perturbation_control
0	PTK2	54	0.000999000999000999	HCC44	perturbation_control
0	POLR2D	14	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	PPIB	13	0.000999000999000999	HCC44	perturbation_control
0	ORC4	16	0.001998001998001998	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	ORC4	16	0.001998001998001998	HCC44	perturbation_control
0	SLC2A1	55	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	SLC2A2	56	0.000999000999000999	HCC44	perturbation_control
0	POLR2D	14	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	TXN	57	0.01998001998001998	HCC44	perturbation_control
0	POLR2D	14	0.000999000999000999	HCC44	perturbation_control
0	TXN	57	0.01998001998001998	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	PSMA1	15	0.000999000999000999	HCC44	perturbation_control
0	PSMA1	15	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	ORC4	16	0.001998001998001998	HCC44	perturbation_control
0	PPIB	13	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	PTK2	54	0.000999000999000999	HCC44	perturbation_control
0	ARID1B	53	0.007992007992007992	HCC44	perturbation_control
0	PTK2	54	0.000999000999000999	HCC44	perturbation_control
0	ARID1B	53	0.007992007992007992	HCC44	perturbation_control
0	EZH2	52	0.000999000999000999	HCC44	perturbation_control
0	ATF4	51	0.000999000999000999	HCC44	perturbation_control
0	EZH2	52	0.000999000999000999	HCC44	perturbation_control
0	ATF4	51	0.000999000999000999	HCC44	perturbation_control
0	SUZ12	50	0.000999000999000999	HCC44	perturbation_control
0	ATP50	49	0.000999000999000999	HCC44	perturbation_control
0	SUZ12	50	0.000999000999000999	HCC44	perturbation_control
0	ATP50	49	0.000999000999000999	HCC44	perturbation_control
0	STAT3	48	0.005994005994005994	HCC44	perturbation_control
0	CDK4	7	0.000999000999000999	HCC44	perturbation_control
0	STAT3	48	0.005994005994005994	HCC44	perturbation_control
0	AURKB	47	0.01098901098901099	HCC44	perturbation_control
0	SMARCB1	46	0.000999000999000999	HCC44	perturbation_control
0	BCL2	45	0.06893106893106893	HCC44	perturbation_control
0	SMARCB1	46	0.000999000999000999	HCC44	perturbation_control
0	BCL2	45	0.06893106893106893	HCC44	perturbation_control
0	SDHB	42	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	PPIB	13	0.000999000999000999	HCC44	perturbation_control
0	ORC4	16	0.001998001998001998	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	PSMA1	15	0.000999000999000999	HCC44	perturbation_control
0	PSMA1	15	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	TXN	57	0.01998001998001998	HCC44	perturbation_control
0	POLR2D	14	0.000999000999000999	HCC44	perturbation_control
0	TXN	57	0.01998001998001998	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	POLR2D	14	0.000999000999000999	HCC44	perturbation_control
0	SLC2A2	56	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	SLC2A1	55	0.000999000999000999	HCC44	perturbation_control
0	ORC4	16	0.001998001998001998	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	ORC4	16	0.001998001998001998	HCC44	perturbation_control
0	PPIB	13	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	POLR2D	14	0.000999000999000999	HCC44	perturbation_control
0	BCL2L2	8	0.000999000999000999	HCC44	perturbation_control
0	SDHB	42	0.000999000999000999	HCC44	perturbation_control
0	BCL2L2	8	0.000999000999000999	HCC44	perturbation_control
0	RHOA	41	0.000999000999000999	HCC44	perturbation_control
0	BRCA1	40	0.000999000999000999	HCC44	perturbation_control
0	RHOA	41	0.000999000999000999	HCC44	perturbation_control
0	BRCA1	40	0.000999000999000999	HCC44	perturbation_control
0	RAC1	39	0.013986013986013986	HCC44	perturbation_control
0	CCND1	38	0.003996003996003996	HCC44	perturbation_control
0	RAC1	39	0.013986013986013986	HCC44	perturbation_control
0	CCND1	38	0.003996003996003996	HCC44	perturbation_control
0	PIK3CA	37	0.000999000999000999	HCC44	perturbation_control
0	CCNE1	36	0.000999000999000999	HCC44	perturbation_control
0	PIK3CA	37	0.000999000999000999	HCC44	perturbation_control
0	CCNE1	36	0.000999000999000999	HCC44	perturbation_control
0	MTOR	35	0.000999000999000999	HCC44	perturbation_control
0	CDK2	34	0.000999000999000999	HCC44	perturbation_control
0	MTOR	35	0.000999000999000999	HCC44	perturbation_control
0	CDK2	34	0.000999000999000999	HCC44	perturbation_control
0	KIF11	33	0.000999000999000999	HCC44	perturbation_control
0	COX5B	32	0.000999000999000999	HCC44	perturbation_control
0	KIF11	33	0.000999000999000999	HCC44	perturbation_control
0	COX5B	32	0.000999000999000999	HCC44	perturbation_control
0	JAK3	29	0.004995004995004995	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	PPIB	13	0.000999000999000999	HCC44	perturbation_control
0	ORC4	16	0.001998001998001998	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	PSMA1	15	0.000999000999000999	HCC44	perturbation_control
0	PSMA1	15	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	XBP	44	0.001998001998001998	HCC44	perturbation_control
0	POLR2D	14	0.000999000999000999	HCC44	perturbation_control
0	XBP	44	0.001998001998001998	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	POLR2D	14	0.000999000999000999	HCC44	perturbation_control
0	RAF1	43	0.004995004995004995	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	RAF1	43	0.004995004995004995	HCC44	perturbation_control
0	ORC4	16	0.001998001998001998	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	ORC4	16	0.001998001998001998	HCC44	perturbation_control
0	PPIB	13	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	POLR2D	14	0.000999000999000999	HCC44	perturbation_control
0	EGLN1	28	0.000999000999000999	HCC44	perturbation_control
0	JAK3	29	0.004995004995004995	HCC44	perturbation_control
0	EGLN1	28	0.000999000999000999	HCC44	perturbation_control
0	ITGAV	27	0.000999000999000999	HCC44	perturbation_control
0	ERBB2	26	0.007992007992007992	HCC44	perturbation_control
0	ITGAV	27	0.000999000999000999	HCC44	perturbation_control
0	ERBB2	26	0.007992007992007992	HCC44	perturbation_control
0	ERBB3	25	0.024975024975024976	HCC44	perturbation_control
0	ERBB3	25	0.024975024975024976	HCC44	perturbation_control
0	EGFR	24	0.02197802197802198	HCC44	perturbation_control
0	GLS	23	0.000999000999000999	HCC44	perturbation_control
0	EGFR	24	0.02197802197802198	HCC44	perturbation_control
0	GLS	23	0.000999000999000999	HCC44	perturbation_control
0	DOT1L	22	0.003996003996003996	HCC44	perturbation_control
0	GPX4	21	0.14885114885114886	HCC44	perturbation_control
0	DOT1L	22	0.003996003996003996	HCC44	perturbation_control
0	GPX4	21	0.14885114885114886	HCC44	perturbation_control
0	CTNNB1	20	0.007992007992007992	HCC44	perturbation_control
0	HIF1a	19	0.016983016983016984	HCC44	perturbation_control
0	CTNNB1	20	0.007992007992007992	HCC44	perturbation_control
0	HIF1a	19	0.016983016983016984	HCC44	perturbation_control
0	CSNK1A1	11	0.000999000999000999	HCC44	perturbation_control
0	LacZ	18	0.07092907092907093	HCC44	perturbation_control
0	LacZ	18	0.07092907092907093	HCC44	perturbation_control
0	PPIB	13	0.000999000999000999	HCC44	perturbation_control
0	YAP1	31	0.004995004995004995	HCC44	perturbation_control
0	Luc	17	0.001998001998001998	HCC44	perturbation_control
0	YAP1	31	0.004995004995004995	HCC44	perturbation_control
0	Luc	17	0.001998001998001998	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	PRDX1	30	0.029970029970029972	HCC44	perturbation_control
0	ORC4	16	0.001998001998001998	HCC44	perturbation_control
0	PRDX1	30	0.029970029970029972	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	PSMA1	15	0.000999000999000999	HCC44	perturbation_control
0	PSMA1	15	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	POLR2D	14	0.000999000999000999	HCC44	perturbation_control
0	PPIB	13	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	KRAS	2	0.000999000999000999	HCC44	perturbation_control
0	CSNK1A1	11	0.000999000999000999	HCC44	perturbation_control
0	KRAS	2	0.000999000999000999	HCC44	perturbation_control
0	CHEK2	10	0.03196803196803197	HCC44	perturbation_control
0	MAPK1	9	0.007992007992007992	HCC44	perturbation_control
0	CHEK2	10	0.03196803196803197	HCC44	perturbation_control
0	MAPK1	9	0.007992007992007992	HCC44	perturbation_control
0	CDK4	7	0.000999000999000999	HCC44	perturbation_control
0	BCL2L2	8	0.000999000999000999	HCC44	perturbation_control
0	CDK4	7	0.000999000999000999	HCC44	perturbation_control
0	MCL1	0	0.006993006993006993	HCC44	perturbation_control
0	BRD4	6	0.000999000999000999	HCC44	perturbation_control
0	MYC	5	0.000999000999000999	HCC44	perturbation_control
0	BRD4	6	0.000999000999000999	HCC44	perturbation_control
0	MYC	5	0.000999000999000999	HCC44	perturbation_control
0	BRAF	4	0.11588411588411589	HCC44	perturbation_control
0	BRAF1	3	0.16383616383616384	HCC44	perturbation_control
0	AKT1	1	0.006993006993006993	HCC44	perturbation_control
0	KRAS	2	0.000999000999000999	HCC44	perturbation_control
0	AKT1	1	0.006993006993006993	HCC44	perturbation_control
0	MCL1	0	0.006993006993006993	HCC44	perturbation_control
0	LacZ	18	0.07092907092907093	HCC44	perturbation_control
0	LacZ	18	0.07092907092907093	HCC44	perturbation_control
0	PPIB	13	0.000999000999000999	HCC44	perturbation_control
0	Luc	17	0.001998001998001998	HCC44	perturbation_control
0	Luc	17	0.001998001998001998	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	ORC4	16	0.001998001998001998	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	PSMA1	15	0.000999000999000999	HCC44	perturbation_control
0	PSMA1	15	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	POLR2D	14	0.000999000999000999	HCC44	perturbation_control
0	PPIB	13	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	MCL1	0	0.006993006993006993	HCC44	perturbation_control
0	AKT1	1	0.006993006993006993	HCC44	perturbation_control
0	KRAS	2	0.000999000999000999	HCC44	perturbation_control
0	AKT1	1	0.006993006993006993	HCC44	perturbation_control
0	BRAF1	3	0.16383616383616384	HCC44	perturbation_control
0	BRAF	4	0.11588411588411589	HCC44	perturbation_control
0	MYC	5	0.000999000999000999	HCC44	perturbation_control
0	BRD4	6	0.000999000999000999	HCC44	perturbation_control
0	MYC	5	0.000999000999000999	HCC44	perturbation_control
0	BRD4	6	0.000999000999000999	HCC44	perturbation_control
0	MCL1	0	0.006993006993006993	HCC44	perturbation_control
0	CDK4	7	0.000999000999000999	HCC44	perturbation_control
0	BCL2L2	8	0.000999000999000999	HCC44	perturbation_control
0	CDK4	7	0.000999000999000999	HCC44	perturbation_control
0	MAPK1	9	0.007992007992007992	HCC44	perturbation_control
0	CHEK2	10	0.03196803196803197	HCC44	perturbation_control
0	MAPK1	9	0.007992007992007992	HCC44	perturbation_control
0	CHEK2	10	0.03196803196803197	HCC44	perturbation_control
0	KRAS	2	0.000999000999000999	HCC44	perturbation_control
0	CSNK1A1	11	0.000999000999000999	HCC44	perturbation_control
0	KRAS	2	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	PPIB	13	0.000999000999000999	HCC44	perturbation_control
0	POLR2D	14	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	PSMA1	15	0.000999000999000999	HCC44	perturbation_control
0	PSMA1	15	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	ORC4	16	0.001998001998001998	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	Luc	17	0.001998001998001998	HCC44	perturbation_control
0	Luc	17	0.001998001998001998	HCC44	perturbation_control
0	PPIB	13	0.000999000999000999	HCC44	perturbation_control
0	LacZ	18	0.07092907092907093	HCC44	perturbation_control
0	LacZ	18	0.07092907092907093	HCC44	perturbation_control
0	CSNK1A1	11	0.000999000999000999	HCC44	perturbation_control
0	HIF1a	19	0.016983016983016984	HCC44	perturbation_control
0	CTNNB1	20	0.007992007992007992	HCC44	perturbation_control
0	HIF1a	19	0.016983016983016984	HCC44	perturbation_control
0	CTNNB1	20	0.007992007992007992	HCC44	perturbation_control
0	GPX4	21	0.14885114885114886	HCC44	perturbation_control
0	DOT1L	22	0.003996003996003996	HCC44	perturbation_control
0	GPX4	21	0.14885114885114886	HCC44	perturbation_control
0	DOT1L	22	0.003996003996003996	HCC44	perturbation_control
0	GLS	23	0.000999000999000999	HCC44	perturbation_control
0	EGFR	24	0.02197802197802198	HCC44	perturbation_control
0	GLS	23	0.000999000999000999	HCC44	perturbation_control
0	EGFR	24	0.02197802197802198	HCC44	perturbation_control
0	ERBB3	25	0.024975024975024976	HCC44	perturbation_control
0	ERBB3	25	0.024975024975024976	HCC44	perturbation_control
0	ERBB2	26	0.007992007992007992	HCC44	perturbation_control
0	ITGAV	27	0.000999000999000999	HCC44	perturbation_control
0	ERBB2	26	0.007992007992007992	HCC44	perturbation_control
0	ITGAV	27	0.000999000999000999	HCC44	perturbation_control
0	EGLN1	28	0.000999000999000999	HCC44	perturbation_control
0	JAK3	29	0.004995004995004995	HCC44	perturbation_control
0	EGLN1	28	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	PPIB	13	0.000999000999000999	HCC44	perturbation_control
0	POLR2D	14	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	PSMA1	15	0.000999000999000999	HCC44	perturbation_control
0	PSMA1	15	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	PRDX1	30	0.029970029970029972	HCC44	perturbation_control
0	ORC4	16	0.001998001998001998	HCC44	perturbation_control
0	PRDX1	30	0.029970029970029972	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	Luc	17	0.001998001998001998	HCC44	perturbation_control
0	YAP1	31	0.004995004995004995	HCC44	perturbation_control
0	Luc	17	0.001998001998001998	HCC44	perturbation_control
0	YAP1	31	0.004995004995004995	HCC44	perturbation_control
0	PPIB	13	0.000999000999000999	HCC44	perturbation_control
0	LacZ	18	0.07092907092907093	HCC44	perturbation_control
0	LacZ	18	0.07092907092907093	HCC44	perturbation_control
0	JAK3	29	0.004995004995004995	HCC44	perturbation_control
0	COX5B	32	0.000999000999000999	HCC44	perturbation_control
0	KIF11	33	0.000999000999000999	HCC44	perturbation_control
0	COX5B	32	0.000999000999000999	HCC44	perturbation_control
0	KIF11	33	0.000999000999000999	HCC44	perturbation_control
0	CDK2	34	0.000999000999000999	HCC44	perturbation_control
0	MTOR	35	0.000999000999000999	HCC44	perturbation_control
0	CDK2	34	0.000999000999000999	HCC44	perturbation_control
0	MTOR	35	0.000999000999000999	HCC44	perturbation_control
0	CCNE1	36	0.000999000999000999	HCC44	perturbation_control
0	PIK3CA	37	0.000999000999000999	HCC44	perturbation_control
0	CCNE1	36	0.000999000999000999	HCC44	perturbation_control
0	PIK3CA	37	0.000999000999000999	HCC44	perturbation_control
0	CCND1	38	0.003996003996003996	HCC44	perturbation_control
0	RAC1	39	0.013986013986013986	HCC44	perturbation_control
0	CCND1	38	0.003996003996003996	HCC44	perturbation_control
0	RAC1	39	0.013986013986013986	HCC44	perturbation_control
0	BRCA1	40	0.000999000999000999	HCC44	perturbation_control
0	RHOA	41	0.000999000999000999	HCC44	perturbation_control
0	BRCA1	40	0.000999000999000999	HCC44	perturbation_control
0	RHOA	41	0.000999000999000999	HCC44	perturbation_control
0	BCL2L2	8	0.000999000999000999	HCC44	perturbation_control
0	SDHB	42	0.000999000999000999	HCC44	perturbation_control
0	BCL2L2	8	0.000999000999000999	HCC44	perturbation_control
0	POLR2D	14	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	PPIB	13	0.000999000999000999	HCC44	perturbation_control
0	ORC4	16	0.001998001998001998	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	ORC4	16	0.001998001998001998	HCC44	perturbation_control
0	RAF1	43	0.004995004995004995	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	RAF1	43	0.004995004995004995	HCC44	perturbation_control
0	POLR2D	14	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	XBP	44	0.001998001998001998	HCC44	perturbation_control
0	POLR2D	14	0.000999000999000999	HCC44	perturbation_control
0	XBP	44	0.001998001998001998	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	PSMA1	15	0.000999000999000999	HCC44	perturbation_control
0	PSMA1	15	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	ORC4	16	0.001998001998001998	HCC44	perturbation_control
0	PPIB	13	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	SDHB	42	0.000999000999000999	HCC44	perturbation_control
0	BCL2	45	0.06893106893106893	HCC44	perturbation_control
0	SMARCB1	46	0.000999000999000999	HCC44	perturbation_control
0	BCL2	45	0.06893106893106893	HCC44	perturbation_control
0	SMARCB1	46	0.000999000999000999	HCC44	perturbation_control
0	AURKB	47	0.01098901098901099	HCC44	perturbation_control
0	STAT3	48	0.005994005994005994	HCC44	perturbation_control
0	CDK4	7	0.000999000999000999	HCC44	perturbation_control
0	STAT3	48	0.005994005994005994	HCC44	perturbation_control
0	ATP50	49	0.000999000999000999	HCC44	perturbation_control
0	SUZ12	50	0.000999000999000999	HCC44	perturbation_control
0	ATP50	49	0.000999000999000999	HCC44	perturbation_control
0	SUZ12	50	0.000999000999000999	HCC44	perturbation_control
0	ATF4	51	0.000999000999000999	HCC44	perturbation_control
0	EZH2	52	0.000999000999000999	HCC44	perturbation_control
0	ATF4	51	0.000999000999000999	HCC44	perturbation_control
0	EZH2	52	0.000999000999000999	HCC44	perturbation_control
0	ARID1B	53	0.007992007992007992	HCC44	perturbation_control
0	PTK2	54	0.000999000999000999	HCC44	perturbation_control
0	ARID1B	53	0.007992007992007992	HCC44	perturbation_control
0	PTK2	54	0.000999000999000999	HCC44	perturbation_control
0	POLR2D	14	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	PPIB	13	0.000999000999000999	HCC44	perturbation_control
0	ORC4	16	0.001998001998001998	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	ORC4	16	0.001998001998001998	HCC44	perturbation_control
0	SLC2A1	55	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	SLC2A2	56	0.000999000999000999	HCC44	perturbation_control
0	POLR2D	14	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	TXN	57	0.01998001998001998	HCC44	perturbation_control
0	POLR2D	14	0.000999000999000999	HCC44	perturbation_control
0	TXN	57	0.01998001998001998	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	PSMA1	15	0.000999000999000999	HCC44	perturbation_control
0	PSMA1	15	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	ORC4	16	0.001998001998001998	HCC44	perturbation_control
0	PPIB	13	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	PTK2	54	0.000999000999000999	HCC44	perturbation_control
0	ARID1B	53	0.007992007992007992	HCC44	perturbation_control
0	PTK2	54	0.000999000999000999	HCC44	perturbation_control
0	ARID1B	53	0.007992007992007992	HCC44	perturbation_control
0	EZH2	52	0.000999000999000999	HCC44	perturbation_control
0	ATF4	51	0.000999000999000999	HCC44	perturbation_control
0	EZH2	52	0.000999000999000999	HCC44	perturbation_control
0	ATF4	51	0.000999000999000999	HCC44	perturbation_control
0	SUZ12	50	0.000999000999000999	HCC44	perturbation_control
0	ATP50	49	0.000999000999000999	HCC44	perturbation_control
0	SUZ12	50	0.000999000999000999	HCC44	perturbation_control
0	ATP50	49	0.000999000999000999	HCC44	perturbation_control
0	STAT3	48	0.005994005994005994	HCC44	perturbation_control
0	CDK4	7	0.000999000999000999	HCC44	perturbation_control
0	STAT3	48	0.005994005994005994	HCC44	perturbation_control
0	AURKB	47	0.01098901098901099	HCC44	perturbation_control
0	SMARCB1	46	0.000999000999000999	HCC44	perturbation_control
0	BCL2	45	0.06893106893106893	HCC44	perturbation_control
0	SMARCB1	46	0.000999000999000999	HCC44	perturbation_control
0	BCL2	45	0.06893106893106893	HCC44	perturbation_control
0	SDHB	42	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	PPIB	13	0.000999000999000999	HCC44	perturbation_control
0	ORC4	16	0.001998001998001998	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	PSMA1	15	0.000999000999000999	HCC44	perturbation_control
0	PSMA1	15	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	TXN	57	0.01998001998001998	HCC44	perturbation_control
0	POLR2D	14	0.000999000999000999	HCC44	perturbation_control
0	TXN	57	0.01998001998001998	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	POLR2D	14	0.000999000999000999	HCC44	perturbation_control
0	SLC2A2	56	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	SLC2A1	55	0.000999000999000999	HCC44	perturbation_control
0	ORC4	16	0.001998001998001998	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	ORC4	16	0.001998001998001998	HCC44	perturbation_control
0	PPIB	13	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	POLR2D	14	0.000999000999000999	HCC44	perturbation_control
0	BCL2L2	8	0.000999000999000999	HCC44	perturbation_control
0	SDHB	42	0.000999000999000999	HCC44	perturbation_control
0	BCL2L2	8	0.000999000999000999	HCC44	perturbation_control
0	RHOA	41	0.000999000999000999	HCC44	perturbation_control
0	BRCA1	40	0.000999000999000999	HCC44	perturbation_control
0	RHOA	41	0.000999000999000999	HCC44	perturbation_control
0	BRCA1	40	0.000999000999000999	HCC44	perturbation_control
0	RAC1	39	0.013986013986013986	HCC44	perturbation_control
0	CCND1	38	0.003996003996003996	HCC44	perturbation_control
0	RAC1	39	0.013986013986013986	HCC44	perturbation_control
0	CCND1	38	0.003996003996003996	HCC44	perturbation_control
0	PIK3CA	37	0.000999000999000999	HCC44	perturbation_control
0	CCNE1	36	0.000999000999000999	HCC44	perturbation_control
0	PIK3CA	37	0.000999000999000999	HCC44	perturbation_control
0	CCNE1	36	0.000999000999000999	HCC44	perturbation_control
0	MTOR	35	0.000999000999000999	HCC44	perturbation_control
0	CDK2	34	0.000999000999000999	HCC44	perturbation_control
0	MTOR	35	0.000999000999000999	HCC44	perturbation_control
0	CDK2	34	0.000999000999000999	HCC44	perturbation_control
0	KIF11	33	0.000999000999000999	HCC44	perturbation_control
0	COX5B	32	0.000999000999000999	HCC44	perturbation_control
0	KIF11	33	0.000999000999000999	HCC44	perturbation_control
0	COX5B	32	0.000999000999000999	HCC44	perturbation_control
0	JAK3	29	0.004995004995004995	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	PPIB	13	0.000999000999000999	HCC44	perturbation_control
0	ORC4	16	0.001998001998001998	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	PSMA1	15	0.000999000999000999	HCC44	perturbation_control
0	PSMA1	15	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	XBP	44	0.001998001998001998	HCC44	perturbation_control
0	POLR2D	14	0.000999000999000999	HCC44	perturbation_control
0	XBP	44	0.001998001998001998	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	POLR2D	14	0.000999000999000999	HCC44	perturbation_control
0	RAF1	43	0.004995004995004995	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	RAF1	43	0.004995004995004995	HCC44	perturbation_control
0	ORC4	16	0.001998001998001998	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	ORC4	16	0.001998001998001998	HCC44	perturbation_control
0	PPIB	13	0.000999000999000999	HCC44	perturbation_control
0	Chr2	12	0.000999000999000999	HCC44	perturbation_control
0	POLR2D	14	0.000999000999000999	HCC44	perturbation_control
0	EGLN1	28	0.000999000999000999	HCC44	perturbation_control
0	JAK3	29	0.004995004995004995	HCC44	perturbation_control
0	EGLN1	28	0.000999000999000999	HCC44	perturbation_control
0	ITGAV	27	0.000999000999000999	HCC44	perturbation_control
0	ERBB2	26	0.007992007992007992	HCC44	perturbation_control
0	ITGAV	27	0.000999000999000999	HCC44	perturbation_control
0	ERBB2	26	0.007992007992007992	HCC44	perturbation_control
0	ERBB3	25	0.024975024975024976	HCC44	perturbation_control
0	ERBB3	25	0.024975024975024976	HCC44	perturbation_control
0	EGFR	24	0.02197802197802198	HCC44	perturbation_control
0	GLS	23	0.000999000999000999	HCC44	perturbation_control
0	EGFR	24	0.02197802197802198	HCC44	perturbation_control
0	GLS	23	0.000999000999000999	HCC44	perturbation_control
0	DOT1L	22	0.003996003996003996	HCC44	perturbation_control
0	GPX4	21	0.14885114885114886	HCC44	perturbation_control
